case index 0 = {
num freq, 9788
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
270.5, 1.91199e-36, 1, 0.889884, 1.02029e-29, 0.998227, 1, 1, 0.150144, 1.15934e-06, 1, 0.990031, 1, 1, 1, 1, 0.889884, 1, 1, 0.99981, 0.998416, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
271.5, 7.98006e-35, 1, 0.91058, 4.11586e-28, 0.99809, 1, 1, 0.154806, 1.15743e-06, 1, 0.990244, 1, 1, 1, 1, 0.91058, 1, 1, 0.999802, 0.998284, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
272.5, 3.25999e-33, 1, 0.929184, 1.61617e-26, 0.997941, 1, 1, 0.159513, 1.15552e-06, 1, 0.990454, 1, 1, 1, 1, 0.929184, 1, 1, 0.999792, 0.998148, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
273.5, 1.41852e-31, 1, 0.945867, 6.7777e-25, 0.99786, 1, 1, 0.164261, 1.15362e-06, 1, 0.990666, 1, 1, 1, 1, 0.945867, 1, 1, 0.999785, 0.998081, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
274.5, 6.0891e-30, 1, 0.960787, 2.83406e-23, 0.997817, 1, 1, 0.16905, 1.15173e-06, 1, 0.990868, 1, 1, 1, 1, 0.960787, 1, 1, 0.999769, 0.998051, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
275.5, 2.55475e-28, 1, 0.974065, 1.15991e-21, 0.997754, 1, 1, 0.173877, 1.14984e-06, 1, 0.99107, 1, 1, 1, 1, 0.974065, 1, 1, 0.99976, 0.997989, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
276.5, 1.10742e-26, 1, 0.985475, 4.90548e-20, 0.997661, 1, 1, 0.178741, 1.14797e-06, 1, 0.991272, 1, 1, 1, 1, 0.985475, 1, 1, 0.999751, 0.997907, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
277.5, 3.98458e-25, 1, 0.993941, 1.73423e-18, 0.997557, 1, 1, 0.18364, 1.14612e-06, 1, 0.991473, 1, 1, 1, 1, 0.993941, 1, 1, 0.999739, 0.997825, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
278.5, 1.02212e-23, 1, 0.998392, 4.38922e-17, 0.997474, 1, 1, 0.18857, 1.14426e-06, 1, 0.991668, 1, 1, 1, 1, 0.998392, 1, 1, 0.999714, 0.99775, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
279.5, 1.80816e-22, 1, 0.999762, 7.6471e-16, 0.997374, 1, 1, 0.193531, 1.14242e-06, 1, 0.991866, 1, 1, 1, 1, 0.999762, 1, 1, 0.999701, 0.997669, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
280.5, 2.7781e-21, 1, 0.999981, 1.14869e-14, 0.997273, 1, 1, 0.19852, 1.14059e-06, 1, 0.99206, 1, 1, 1, 1, 0.999981, 1, 1, 0.999691, 0.997578, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
281.5, 4.42869e-20, 1, 1, 1.79223e-13, 0.997235, 1, 1, 0.203537, 1.13877e-06, 1, 0.992255, 1, 1, 1, 1, 1, 1, 1, 0.999687, 0.997549, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
